OK,Funny,Ingenious,Longwinded,Persuasive,Courageous,Jaw-dropping,Unconvincing,Inspiring,Informative,Fascinating,Beautiful,Obnoxious,Confusing,url
13,11,89,11,87,95,28,25,303,72,82,90,6,12,"https://www.ted.com/talks/edi_rama_take_back_your_city_with_paint
"
7,7,7,1,78,497,48,10,620,121,97,224,23,5,"https://www.ted.com/talks/shabana_basij_rasikh_dare_to_educate_afghan_girls
"
42,10,238,1,46,4,20,12,31,176,108,4,4,4,"https://www.ted.com/talks/erik_schlangen_a_self_healing_asphalt
"
122,7,177,89,203,84,138,63,102,568,292,23,20,76,"https://www.ted.com/talks/james_b_glattfelder_who_controls_the_world
"
174,1068,438,73,1205,389,270,73,2008,2253,2146,588,37,63,"https://www.ted.com/talks/esther_perel_the_secret_to_desire_in_a_long_term_relationship
"
40,255,61,13,280,96,29,6,906,36,123,117,2,6,"https://www.ted.com/talks/young_ha_kim_be_an_artist_right_now
"
41,5,280,12,22,28,260,11,235,202,412,29,22,9,"https://www.ted.com/talks/miguel_nicolelis_a_monkey_that_controls_a_robot_with_its_thoughts_no_really
"
138,89,228,19,266,20,114,172,114,657,575,31,17,24,"https://www.ted.com/talks/keith_chen_could_your_language_affect_your_ability_to_save_money
"
35,7,5,24,76,201,31,17,89,161,38,3,7,18,"https://www.ted.com/talks/afra_raymond_three_myths_about_corruption
"
30,13,25,12,170,23,13,24,119,280,77,5,8,4,"https://www.ted.com/talks/andreas_schleicher_use_data_to_build_better_schools
"
37,120,97,17,39,7,97,3,45,356,476,43,6,14,"https://www.ted.com/talks/michael_dickinson_how_a_fly_flies
"
41,40,172,25,226,34,26,34,595,283,178,57,14,8,"https://www.ted.com/talks/bruce_feiler_agile_programming_for_your_family
"
116,98,111,9,7,6,126,28,48,10,223,151,8,9,"https://www.ted.com/talks/bruno_maisonnier_dance_tiny_robots
"
76,200,507,18,469,280,564,24,1818,358,844,258,13,26,"https://www.ted.com/talks/sugata_mitra_build_a_school_in_the_cloud
"
41,17,59,20,146,51,10,84,117,61,17,14,26,8,"https://www.ted.com/talks/jennifer_granholm_a_clean_energy_proposal_race_to_the_top
"
116,211,380,38,753,1647,261,81,3013,178,762,1658,71,24,"https://www.ted.com/talks/amanda_palmer_the_art_of_asking
"
27,11,729,20,1145,239,1614,102,1400,953,961,132,36,24,"https://www.ted.com/talks/allan_savory_how_to_green_the_world_s_deserts_and_reverse_climate_change
"
79,46,200,13,58,41,606,17,255,367,874,261,23,12,"https://www.ted.com/talks/edith_widder_how_we_found_the_giant_squid
"
29,563,668,5,717,707,215,5,2346,291,313,480,10,6,"https://www.ted.com/talks/ron_finley_a_guerilla_gardener_in_south_central_la
"
9,12,9,5,132,692,148,1,826,104,126,280,3,0,"https://www.ted.com/talks/kakenya_ntaiya_a_girl_who_demanded_school
"
42,230,109,18,197,1812,789,7,2854,92,300,2376,35,4,"https://www.ted.com/talks/shane_koyczan_to_this_day_for_the_bullied_and_beautiful
"
68,30,429,43,2139,727,487,139,1784,1221,422,111,66,31,"https://www.ted.com/talks/dan_pallotta_the_way_we_think_about_charity_is_dead_wrong
"
42,26,214,8,157,22,78,19,123,484,328,12,3,7,"https://www.ted.com/talks/david_anderson_your_brain_is_more_than_a_bag_of_chemicals
"
20,2,121,5,61,50,180,24,186,251,313,58,8,5,"https://www.ted.com/talks/stewart_brand_the_dawn_of_de_extinction_are_you_ready
"
34,35,6,30,183,84,47,39,444,215,80,92,45,13,"https://www.ted.com/talks/bono_the_good_news_on_poverty_yes_there_s_good_news
"
64,7,123,38,76,14,29,33,208,211,166,19,3,12,"https://www.ted.com/talks/catarina_mota_play_with_smart_materials
"
96,22,33,50,267,30,36,46,56,568,131,19,4,17,"https://www.ted.com/talks/danny_hillis_the_internet_could_crash_we_need_a_plan_b
"
109,40,628,16,257,273,320,17,1538,459,863,98,7,12,"https://www.ted.com/talks/elon_musk_the_mind_behind_tesla_spacex_solarcity
"
133,34,37,20,123,1941,507,39,1208,401,345,355,17,53,"https://www.ted.com/talks/hyeonseo_lee_my_escape_from_north_korea
"
18,4,37,10,75,12,9,17,94,154,91,12,6,3,"https://www.ted.com/talks/francis_collins_we_need_better_drugs_now
"
44,5,87,11,5,11,105,16,131,5,122,328,16,5,"https://www.ted.com/talks/eric_whitacre_virtual_choir_live
"
57,7,101,19,49,7,20,38,56,254,211,14,4,12,"https://www.ted.com/talks/jessica_green_good_germs_make_healthy_buildings
"
47,21,298,4,66,7,316,13,53,152,302,23,12,3,"https://www.ted.com/talks/mark_shaw_one_very_dry_demo
"
43,160,812,13,43,274,98,11,1283,126,289,268,16,15,"https://www.ted.com/talks/richard_turere_a_peace_treaty_with_the_lions
"
49,25,40,8,42,1,15,23,18,234,183,7,0,70,"https://www.ted.com/talks/colin_camerer_neuroscience_game_theory_monkeys
"
38,22,150,2,27,5,21,10,83,156,180,12,8,7,"https://www.ted.com/talks/katherine_kuchenbecker_the_technology_of_touch
"
75,771,42,21,18,36,38,31,31,186,162,19,62,41,"https://www.ted.com/talks/kees_moeliker_how_a_dead_duck_changed_my_life
"
53,16,334,4,80,27,77,50,194,87,160,33,16,3,"https://www.ted.com/talks/sanjay_dastoor_a_skateboard_with_a_boost
"
28,44,93,12,1061,487,238,28,906,592,158,30,15,14,"https://www.ted.com/talks/lawrence_lessig_we_the_people_and_the_republic_we_must_reclaim
"
72,7,286,22,41,8,152,85,184,253,355,16,9,20,"https://www.ted.com/talks/skylar_tibbits_the_emergence_of_4d_printing
"
75,379,39,43,222,36,15,48,267,267,181,21,12,3,"https://www.ted.com/talks/ken_jennings_watson_jeopardy_and_me_the_obsolete_know_it_all
"
39,9,25,15,147,58,21,27,410,150,63,43,18,5,"https://www.ted.com/talks/freeman_hrabowski_4_pillars_of_college_success_in_science
"
120,100,136,21,23,8,43,101,75,79,162,33,26,2,"https://www.ted.com/talks/keller_rinaudo_a_mini_robot_powered_by_your_phone
"
172,203,292,26,825,65,66,16,1363,1534,783,90,7,16,"https://www.ted.com/talks/dan_ariely_what_makes_us_feel_good_about_our_work
"
34,9,35,6,112,95,30,20,208,143,59,49,3,0,"https://www.ted.com/talks/eric_dishman_health_care_should_be_a_team_sport
"
87,11,10,45,81,6,9,20,139,369,186,32,17,17,"https://www.ted.com/talks/laura_snyder_the_philosophical_breakfast_club
"
32,182,38,8,316,123,70,10,200,506,141,27,14,8,"https://www.ted.com/talks/rose_george_let_s_talk_crap_seriously
"
54,2,37,27,159,20,25,34,145,466,235,15,3,17,"https://www.ted.com/talks/thomas_insel_toward_a_new_understanding_of_mental_illness
"
37,11,8,38,38,560,90,19,748,23,139,316,19,14,"https://www.ted.com/talks/joshua_prager_in_search_for_the_man_who_broke_my_neck
"
60,9,264,1,79,57,459,9,296,438,725,43,4,4,"https://www.ted.com/talks/andres_lozano_parkinson_s_depression_and_the_switch_that_might_turn_them_off
"
122,57,69,36,16,114,625,36,514,5,410,533,28,10,"https://www.ted.com/talks/black_my_journey_to_yo_yo_mastery
"
52,405,157,26,320,21,54,44,121,660,557,45,15,15,"https://www.ted.com/talks/john_mcwhorter_txtng_is_killing_language_jk
"
39,1,9,31,79,19,21,185,40,184,44,3,20,26,"https://www.ted.com/talks/robert_gordon_the_death_of_innovation_the_end_of_growth
"
62,10,28,6,165,38,19,49,195,211,111,10,8,6,"https://www.ted.com/talks/erik_brynjolfsson_the_key_to_growth_race_em_with_em_the_machines
"
82,124,69,17,35,7,8,23,85,214,170,26,21,26,"https://www.ted.com/talks/how_much_does_a_video_weigh
"
65,30,59,18,90,8,11,90,44,110,39,5,27,3,"https://www.ted.com/talks/jennifer_healey_if_cars_could_talk_accidents_might_be_avoidable
"
300,726,182,52,85,8,54,69,39,1545,139,41,112,19,"https://www.ted.com/talks/david_pogue_10_top_time_saving_tech_tips
"
210,68,141,14,290,18,17,46,478,351,80,53,15,7,"https://www.ted.com/talks/nilofer_merchant_got_a_meeting_take_a_walk
"
42,15,462,23,153,70,334,93,243,204,291,43,53,28,"https://www.ted.com/talks/taylor_wilson_my_radical_plan_for_small_nuclear_fission_reactors
"
26,0,22,14,166,189,105,10,714,103,395,350,1,9,"https://www.ted.com/talks/sebastiao_salgado_the_silent_drama_of_photography
"
135,78,71,25,249,30,39,72,94,447,190,23,14,26,"https://www.ted.com/talks/juan_enriquez_how_to_think_about_digital_tattoos
"
114,1297,159,26,1137,981,230,23,5946,458,665,1640,15,12,"https://www.ted.com/talks/rita_pierson_every_kid_needs_a_champion
"
30,2,5,21,54,3,2,50,6,75,7,12,8,6,"https://www.ted.com/talks/timothy_bartik_the_economic_case_for_preschool
"
91,509,637,6,110,32,103,39,401,989,566,175,26,12,"https://www.ted.com/talks/shaolan_learn_to_read_chinese_with_ease
"
104,5,44,11,171,32,30,66,329,326,102,55,45,4,"https://www.ted.com/talks/bill_gates_teachers_need_real_feedback
"
206,137,56,22,249,57,8,34,959,334,192,88,4,6,"https://www.ted.com/talks/ramsey_musallam_3_rules_to_spark_learning
"
39,7,8,5,59,164,6,24,289,40,49,76,16,3,"https://www.ted.com/talks/pearl_arredondo_my_story_from_gangland_daughter_to_star_teacher
"
41,13,39,7,71,231,67,12,318,52,70,289,12,12,"https://www.ted.com/talks/malcolm_london_high_school_training_ground
"
54,221,43,9,388,162,45,9,540,212,97,36,9,7,"https://www.ted.com/talks/geoffrey_canada_our_failing_schools_enough_is_enough
"
597,129,374,47,1380,464,148,181,4847,2420,866,464,87,65,"https://www.ted.com/talks/angela_lee_duckworth_grit_the_power_of_passion_and_perseverance
"
72,1541,559,14,1434,385,252,24,3018,1233,911,419,16,8,"https://www.ted.com/talks/ken_robinson_how_to_escape_education_s_death_valley
"
208,77,119,84,1428,400,175,201,3035,1221,684,407,93,38,"https://www.ted.com/talks/meg_jay_why_30_is_not_the_new_20
"
124,5,37,54,69,28,16,141,66,104,45,15,35,91,"https://www.ted.com/talks/maria_bezaitis_the_surprising_need_for_strangeness
"
33,29,91,8,13,40,53,5,68,9,150,115,4,9,"https://www.ted.com/talks/liu_bolin_the_invisible_man
"
24,297,514,4,53,29,202,16,509,76,348,74,10,10,"https://www.ted.com/talks/jay_silver_hack_a_banana_make_a_keyboard
"
239,23,130,61,24,16,55,345,101,144,142,86,117,54,"https://www.ted.com/talks/sergey_brin_why_google_glass
"
57,3,23,44,302,53,44,109,508,256,57,52,38,8,"https://www.ted.com/talks/peter_singer_the_why_and_how_of_effective_altruism
"
33,50,280,3,101,276,192,4,1249,44,383,316,1,0,"https://www.ted.com/talks/phil_hansen_embrace_the_shake
"
55,6,15,0,198,224,14,30,375,379,27,164,11,12,"https://www.ted.com/talks/judy_macdonald_johnston_prepare_for_a_good_end_of_life
"
31,7,394,4,175,75,107,19,434,167,288,32,4,3,"https://www.ted.com/talks/alastair_parvin_architecture_for_the_people_by_the_people
"
51,9,26,1,22,138,260,15,449,19,202,742,14,3,"https://www.ted.com/talks/ji_hae_park_the_violin_and_my_dark_night_of_the_soul
"
28,101,36,12,64,49,7,24,69,81,87,32,14,4,"https://www.ted.com/talks/paola_antonelli_why_i_brought_pacman_to_moma
"
51,14,120,52,772,1116,97,82,1247,534,204,158,70,15,"https://www.ted.com/talks/jackson_katz_violence_against_women_it_s_a_men_s_issue
"
29,10,52,7,27,9,27,11,37,170,145,26,7,8,"https://www.ted.com/talks/hendrik_poinar_bring_back_the_woolly_mammoth
"
237,193,63,19,211,279,21,51,1373,209,462,666,13,26,"https://www.ted.com/talks/lisa_bu_how_books_can_open_your_mind
"
84,181,133,58,337,937,175,61,2449,396,456,1975,45,37,"https://www.ted.com/talks/andrew_solomon_love_no_matter_what
"
33,44,116,3,328,22,18,11,284,325,91,15,6,3,"https://www.ted.com/talks/alex_laskey_how_behavioral_science_can_lower_your_energy_bill
"
17,35,23,7,31,571,163,6,168,136,91,14,2,10,"https://www.ted.com/talks/anas_aremeyaw_anas_how_i_named_shamed_and_jailed
"
40,16,69,9,11,8,33,18,86,151,288,109,1,1,"https://www.ted.com/talks/denise_herzing_could_we_speak_the_language_of_dolphins
"
38,9,99,24,25,71,29,17,287,32,85,45,6,1,"https://www.ted.com/talks/martin_villeneuve_how_i_made_an_impossible_film
"
112,10,61,11,252,63,39,85,201,462,218,27,20,20,"https://www.ted.com/talks/andrew_mcafee_what_will_future_jobs_look_like
"
75,138,932,3,47,33,1237,21,551,325,1183,205,18,9,"https://www.ted.com/talks/raffaello_d_andrea_the_astounding_athletic_power_of_quadcopters
"
27,9,15,29,102,129,9,101,169,146,63,20,63,14,"https://www.ted.com/talks/george_papandreou_imagine_a_european_democracy_without_borders
"
9,2,16,4,195,34,59,28,37,191,81,7,10,5,"https://www.ted.com/talks/daniel_suarez_the_kill_decision_shouldn_t_belong_to_a_robot
"
29,6,8,9,90,790,70,25,696,116,96,143,8,20,"https://www.ted.com/talks/manal_al_sharif_a_saudi_woman_who_dared_to_drive
"
38,1,58,18,148,24,21,75,68,222,129,11,14,35,"https://www.ted.com/talks/didier_sornette_how_we_can_predict_the_next_financial_crisis
"
22,1,97,9,20,18,7,4,107,91,45,5,1,8,"https://www.ted.com/talks/juliana_rotich_meet_brck_internet_access_built_for_africa
"
27,5,6,0,39,600,137,0,748,45,87,370,3,1,"https://www.ted.com/talks/joseph_kim_the_family_i_lost_in_north_korea_and_the_family_i_gained
"
11,3,157,3,137,41,31,3,296,145,87,32,1,3,"https://www.ted.com/talks/paul_pholeros_how_to_reduce_poverty_fix_homes
"
121,15,12,8,10,25,63,12,103,54,153,461,3,4,"https://www.ted.com/talks/camille_seaman_photos_from_a_storm_chaser
"
54,16,71,57,312,353,101,128,702,238,467,336,47,28,"https://www.ted.com/talks/lesley_hazleton_the_doubt_essential_to_faith
"
52,7,142,37,561,1150,332,68,881,786,480,338,26,18,"https://www.ted.com/talks/peter_attia_what_if_we_re_wrong_about_diabetes
"
43,616,69,22,17,1,11,6,48,217,123,11,13,7,"https://www.ted.com/talks/bob_mankoff_anatomy_of_a_new_yorker_cartoon
"
13,9,34,0,28,15,31,1,47,69,102,12,1,1,"https://www.ted.com/talks/michael_archer_how_we_ll_resurrect_the_gastric_brooding_frog_the_tasmanian_tiger
"
53,10,72,13,73,8,11,22,60,122,93,25,6,14,"https://www.ted.com/talks/rodney_brooks_why_we_will_rely_on_robots
"
61,55,89,20,698,378,141,223,506,865,843,64,103,59,"https://www.ted.com/talks/eric_x_li_a_tale_of_two_political_systems
"
59,1,41,58,35,11,10,12,95,158,28,10,5,0,"https://www.ted.com/talks/joel_selanikio_the_surprising_seeds_of_a_big_data_revolution_in_healthcare
"
91,9,374,2,42,22,468,43,222,164,500,30,13,7,"https://www.ted.com/talks/jinha_lee_a_tool_that_lets_you_touch_pixels
"
48,27,52,3,3,29,501,2,289,0,392,381,3,5,"https://www.ted.com/talks/sleepy_man_banjo_boys_bluegrass_virtuosity_from_new_jersey
"
71,9,12,23,290,604,157,24,226,535,103,33,6,16,"https://www.ted.com/talks/charmian_gooch_meet_global_corruption_s_hidden_players
"
31,6,195,10,188,66,50,76,297,224,164,50,3,8,"https://www.ted.com/talks/michael_green_why_we_should_build_wooden_skyscrapers
"
25,2,72,25,26,16,58,34,93,39,145,22,11,9,"https://www.ted.com/talks/the_interspecies_internet_an_idea_in_progress
"
24,35,464,19,77,151,533,16,696,185,426,83,21,7,"https://www.ted.com/talks/jack_andraka_a_promising_test_for_pancreatic_cancer_from_a_teenager
"
93,575,322,40,331,72,24,134,297,269,135,80,52,17,"https://www.ted.com/talks/al_vernacchio_sex_needs_a_new_metaphor_here_s_one
"
20,12,36,6,124,15,65,4,262,203,280,300,4,3,"https://www.ted.com/talks/bernie_krause_the_voice_of_the_natural_world
"
20,157,26,5,53,7,17,9,366,46,138,465,3,0,"https://www.ted.com/talks/gavin_pretor_pinney_cloudy_with_a_chance_of_joy
"
103,35,43,35,199,74,52,23,1254,116,515,785,16,12,"https://www.ted.com/talks/pico_iyer_where_is_home
"
63,22,174,24,44,54,27,16,215,186,140,37,12,20,"https://www.ted.com/talks/two_young_scientists_break_down_plastics_with_bacteria
"
70,638,280,8,11,30,899,11,188,9,902,273,34,11,"https://www.ted.com/talks/tom_thum_the_orchestra_in_my_mouth
"
103,52,73,41,200,47,12,70,153,270,271,38,26,60,"https://www.ted.com/talks/john_searle_our_shared_condition_consciousness
"
24,21,173,10,8,15,68,10,98,37,168,12,5,5,"https://www.ted.com/talks/kate_stone_dj_decks_made_of_paper
"
16,3,6,0,10,208,36,11,448,43,99,297,0,3,"https://www.ted.com/talks/roberto_d_angelo_francesca_fedeli_in_our_baby_s_illness_a_life_lesson
"
65,44,39,17,68,10,14,62,71,266,164,12,3,25,"https://www.ted.com/talks/paul_kemp_robertson_bitcoin_sweat_tide_meet_the_future_of_branded_currency
"
64,33,7,7,27,223,26,32,562,14,94,541,12,8,"https://www.ted.com/talks/tania_luna_how_a_penny_made_me_feel_like_a_millionaire
"
69,4,76,9,20,12,20,109,108,78,118,42,10,14,"https://www.ted.com/talks/bastian_schaefer_a_3d_printed_jumbo_jet
"
9,4,129,0,65,176,50,3,421,44,61,59,0,3,"https://www.ted.com/talks/eli_beer_the_fastest_ambulance_a_motorcycle
"
45,10,18,45,6,15,31,28,74,19,76,78,35,20,"https://www.ted.com/talks/julie_taymor_spider_man_the_lion_king_and_life_on_the_creative_edge
"
49,4,123,8,37,30,16,8,134,128,96,22,4,5,"https://www.ted.com/talks/peter_van_manen_how_can_formula_1_racing_help_babies
"
56,140,207,10,7,9,197,36,100,38,298,88,19,16,"https://www.ted.com/talks/beardyman_the_polyphonic_me
"
162,17,45,34,208,11,7,60,150,251,103,11,16,32,"https://www.ted.com/talks/daniel_h_cohen_for_argument_s_sake
"
115,177,173,30,77,26,17,64,273,166,170,28,78,14,"https://www.ted.com/talks/jinsop_lee_design_for_all_5_senses
"
46,2,28,6,28,12,13,9,129,241,152,93,0,10,"https://www.ted.com/talks/saki_mafundikwa_ingenuity_and_elegance_in_ancient_african_alphabets
"
55,27,119,31,175,1481,199,28,1417,588,742,362,7,13,"https://www.ted.com/talks/eleanor_longden_the_voices_in_my_head
"
11,6,44,10,10,66,374,1,296,19,249,259,2,4,"https://www.ted.com/talks/derek_paravicini_and_adam_ockelford_in_the_key_of_genius
"
32,4,18,19,383,413,84,11,742,278,155,74,10,3,"https://www.ted.com/talks/margaret_heffernan_the_dangers_of_willful_blindness
"
17,49,338,2,34,52,52,4,364,60,196,128,1,6,"https://www.ted.com/talks/shigeru_ban_emergency_shelters_made_from_paper
"
207,422,144,60,964,31,99,34,472,2113,1134,105,13,33,"https://www.ted.com/talks/russell_foster_why_do_we_sleep
"
19,86,157,6,24,9,188,17,70,166,269,11,20,5,"https://www.ted.com/talks/steve_ramirez_and_xu_liu_a_mouse_a_laser_beam_a_manipulated_memory
"
22,2,23,5,49,195,19,16,358,36,46,111,2,0,"https://www.ted.com/talks/may_el_khalil_making_peace_is_a_marathon
"
50,523,117,14,56,11,100,11,339,284,502,124,7,10,"https://www.ted.com/talks/adam_spencer_why_i_fell_in_love_with_monster_prime_numbers
"
347,438,510,71,1994,888,645,230,4678,5248,3904,697,56,68,"https://www.ted.com/talks/kelly_mcgonigal_how_to_make_stress_your_friend
"
187,16,27,112,409,165,64,204,189,611,162,24,87,38,"https://www.ted.com/talks/chrystia_freeland_the_rise_of_the_new_global_super_rich
"
66,50,342,8,13,63,142,28,356,21,462,600,18,9,"https://www.ted.com/talks/alexa_meade
"
12,15,42,16,199,36,63,25,381,243,325,107,8,4,"https://www.ted.com/talks/george_monbiot_for_more_wonder_rewild_the_world
"
18,2,54,5,6,17,10,4,125,49,80,145,6,4,"https://www.ted.com/talks/jake_barton_the_museum_of_you
"
19,67,12,7,23,79,17,0,287,43,86,125,0,0,"https://www.ted.com/talks/ron_mccallum_how_technology_allowed_me_to_read
"
30,4,18,12,142,17,8,20,55,240,43,7,0,2,"https://www.ted.com/talks/sonia_shah_3_reasons_we_still_haven_t_gotten_rid_of_malaria
"
143,1864,714,35,418,84,1873,21,221,411,1660,146,19,79,"https://www.ted.com/talks/apollo_robbins_the_art_of_misdirection
"
65,134,47,14,278,25,110,6,97,812,274,41,22,17,"https://www.ted.com/talks/james_lyne_everyday_cybercrime_and_what_you_can_do_about_it
"
54,27,29,19,719,83,144,13,589,1128,553,225,21,10,"https://www.ted.com/talks/marla_spivak_why_bees_are_disappearing
"
34,3,155,7,20,0,60,10,49,165,196,46,1,12,"https://www.ted.com/talks/eric_berlow_and_sean_gourley_mapping_ideas_worth_spreading
"
41,7,473,10,297,59,200,37,396,334,511,52,11,12,"https://www.ted.com/talks/andras_forgacs_leather_and_meat_without_killing_animals
"
35,4,68,45,157,32,20,98,153,81,58,6,19,9,"https://www.ted.com/talks/benjamin_barber_why_mayors_should_rule_the_world
"
145,32,99,58,552,382,289,46,273,1369,1199,34,46,24,"https://www.ted.com/talks/elizabeth_loftus_the_fiction_of_memory
"
46,179,154,25,347,50,19,10,514,329,258,52,6,12,"https://www.ted.com/talks/stuart_firestein_the_pursuit_of_ignorance
"
171,17,45,59,270,12,2,36,187,241,68,49,1,23,"https://www.ted.com/talks/onora_o_neill_what_we_don_t_understand_about_trust
"
64,54,118,60,273,37,59,33,199,660,470,55,13,12,"https://www.ted.com/talks/james_flynn_why_our_iq_levels_are_higher_than_our_grandparents
"
110,5,32,62,364,2309,122,54,1455,535,124,740,18,21,"https://www.ted.com/talks/kevin_breel_confessions_of_a_depressed_comic
"
100,36,163,69,182,42,71,171,325,495,625,90,42,19,"https://www.ted.com/talks/malcolm_gladwell_the_unheard_story_of_david_and_goliath
"
91,6,17,58,43,25,33,90,108,221,213,76,31,27,"https://www.ted.com/talks/kelli_swazey_life_that_doesn_t_end_with_death
"
104,1717,814,43,248,224,73,80,760,549,580,153,94,16,"https://www.ted.com/talks/amy_webb_how_i_hacked_online_dating
"
123,21,116,42,5,3,78,33,131,79,256,438,11,4,"https://www.ted.com/talks/fabian_oefner_psychedelic_science
"
106,4,18,26,140,48,8,75,162,171,53,28,15,30,"https://www.ted.com/talks/jason_pontin_can_technology_solve_our_big_problems
"
89,6,45,99,290,55,9,216,416,252,75,17,33,26,"https://www.ted.com/talks/michael_porter_why_business_can_be_good_at_solving_social_problems
"
33,9,57,20,482,127,42,59,441,277,166,89,3,13,"https://www.ted.com/talks/michael_sandel_why_we_shouldn_t_trust_markets_with_our_civic_life
"
17,49,172,4,182,41,26,11,289,207,148,40,0,2,"https://www.ted.com/talks/janette_sadik_khan_new_york_s_streets_not_so_mean_any_more
"
37,4,17,3,100,52,5,38,91,189,49,13,9,6,"https://www.ted.com/talks/trita_parsi_iran_and_israel_peace_is_possible
"
16,10,195,8,229,98,40,10,275,198,181,23,1,2,"https://www.ted.com/talks/gary_slutkin_let_s_treat_violence_like_a_contagious_disease
"
52,17,47,19,22,4,7,37,54,104,74,7,12,6,"https://www.ted.com/talks/andrew_fitzgerald_adventures_in_twitter_fiction
"
41,55,33,12,272,21,15,19,243,310,92,19,10,9,"https://www.ted.com/talks/jeff_speck_the_walkable_city
"
45,8,12,25,32,169,7,28,214,19,29,152,6,7,"https://www.ted.com/talks/amanda_bennett_a_heroic_narrative_for_letting_go
"
36,16,178,13,32,43,131,13,305,279,559,219,5,4,"https://www.ted.com/talks/iwan_baan_ingenious_homes_in_unexpected_places
"
42,20,44,22,336,74,99,16,97,632,205,6,10,20,"https://www.ted.com/talks/alessandro_acquisti_why_privacy_matters
"
87,656,255,14,45,41,43,45,265,63,233,197,11,56,"https://www.ted.com/talks/hetain_patel_who_am_i_think_again
"
32,3,21,7,231,44,10,17,283,184,41,14,14,0,"https://www.ted.com/talks/steve_howard_let_s_go_all_in_on_selling_sustainability
"
58,3,14,9,97,13,11,56,95,180,66,12,12,7,"https://www.ted.com/talks/charles_robertson_africa_s_next_boom
"
109,301,116,48,109,63,26,73,204,157,328,265,21,27,"https://www.ted.com/talks/parul_sehgal_an_ode_to_envy
"
58,14,59,18,43,7,108,12,84,318,443,63,4,29,"https://www.ted.com/talks/gian_giudice_why_our_universe_might_exist_on_a_knife_edge
"
52,3,105,4,29,14,13,13,166,70,78,70,3,6,"https://www.ted.com/talks/xavier_vilalta_architecture_at_home_in_its_community
"
53,11,37,41,281,61,27,141,109,261,121,21,36,32,"https://www.ted.com/talks/mariana_mazzucato_government_investor_risk_taker_innovator
"
24,0,57,12,84,3,23,5,29,182,74,1,2,5,"https://www.ted.com/talks/mohamed_hijri_a_simple_solution_to_the_coming_phosphorus_crisis
"
90,2,27,63,178,36,19,83,295,83,139,111,17,52,"https://www.ted.com/talks/abha_dawesar_life_in_the_digital_now
"
39,3,5,10,40,85,28,28,121,157,151,71,17,7,"https://www.ted.com/talks/holly_morris_why_stay_in_chernobyl_because_it_s_home
"
159,33,63,36,38,93,15,44,353,109,161,145,17,23,"https://www.ted.com/talks/dong_woo_jang_the_art_of_bow_making
"
40,8,63,16,327,193,156,9,50,833,364,3,14,6,"https://www.ted.com/talks/rodrigo_canales_the_deadly_genius_of_drug_cartels
"
120,5,19,26,180,67,9,28,277,297,90,97,16,10,"https://www.ted.com/talks/robin_nagle_what_i_discovered_in_new_york_city_trash
"
18,0,186,5,29,51,241,9,316,82,245,50,18,3,"https://www.ted.com/talks/gregoire_courtine_the_paralyzed_rat_that_walked
"
52,11,36,31,495,431,154,47,196,702,145,15,42,10,"https://www.ted.com/talks/mikko_hypponen_how_the_nsa_betrayed_the_world_s_trust_time_to_act
"
194,234,243,17,125,34,115,34,796,898,1050,451,37,20,"https://www.ted.com/talks/arthur_benjamin_the_magic_of_fibonacci_numbers
"
59,9,48,27,413,132,47,101,281,434,175,51,26,28,"https://www.ted.com/talks/dambisa_moyo_is_china_the_new_idol_for_emerging_economies
"
22,51,26,3,58,108,6,12,331,69,71,116,2,3,"https://www.ted.com/talks/chris_downey_design_with_the_blind_in_mind
"
72,6,33,1,139,100,10,19,317,151,67,51,2,2,"https://www.ted.com/talks/mohamed_ali_the_link_between_unemployment_and_terrorism
"
24,1,28,6,148,30,13,2,141,119,56,4,4,4,"https://www.ted.com/talks/stefan_larsson_what_doctors_can_learn_from_each_other
"
66,398,77,6,19,17,7,22,96,23,82,41,21,6,"https://www.ted.com/talks/jane_mcgonigal_massively_multi_player_thumb_wrestling
"
5,8,115,2,56,10,9,0,108,121,99,10,0,0,"https://www.ted.com/talks/lian_pin_koh_a_drone_s_eye_view_of_conservation
"
18,3,129,1,52,23,72,12,71,182,150,36,3,3,"https://www.ted.com/talks/greg_asner_ecology_from_the_air
"
13,27,105,5,24,114,112,3,312,56,151,67,6,3,"https://www.ted.com/talks/henry_evans_and_chad_jenkins_meet_the_robots_for_humanity
"
22,2,229,4,81,37,68,16,182,118,148,9,2,3,"https://www.ted.com/talks/andreas_raptopoulos_no_roads_there_s_a_drone_for_that
"
127,229,64,29,155,10,10,35,195,566,225,41,1,13,"https://www.ted.com/talks/peter_doolittle_how_your_working_memory_makes_sense_of_the_world
"
52,5,19,76,100,25,5,24,97,225,68,16,16,4,"https://www.ted.com/talks/jared_diamond_how_societies_can_grow_old_better
"
85,96,370,56,476,40,270,107,274,1404,1362,115,25,37,"https://www.ted.com/talks/suzana_herculano_houzel_what_is_so_special_about_the_human_brain
"
168,27,101,111,662,211,62,69,3065,219,418,1732,22,19,"https://www.ted.com/talks/david_steindl_rast_want_to_be_happy_be_grateful
"
21,3,86,5,97,20,15,7,102,84,40,13,1,5,"https://www.ted.com/talks/toby_eccles_invest_in_social_change
"
31,9,355,8,39,7,274,6,161,219,418,33,13,3,"https://www.ted.com/talks/geraldine_hamilton_body_parts_on_a_chip
"
116,180,55,5,442,338,12,69,773,151,75,249,27,21,"https://www.ted.com/talks/sally_kohn_let_s_try_emotional_correctness
"
